"","Ia1","IaEa1"
"383",9.4692390921104e-05,0.000123621158149656
"384",6.32929015375213e-05,8.26290445790898e-05
"385",4.1919890388105e-05,5.47265239463841e-05
"386",6.89211390627921e-05,8.99767230403406e-05
"387",0.000142723845609268,0.000186326344895977
"388",5.89443647462791e-05,7.69520186938987e-05
"389",0.000132519641588172,0.000173004730489448
"390",9.09991322602299e-05,0.000118799599536948
"391",3.88252627286074e-05,5.06864796346104e-05
"392",5.28187798590766e-05,6.89550519816427e-05
"393",4.3113190001962e-05,5.62843796394297e-05
"394",5.98473962673878e-05,7.8130928650646e-05
"395",7.03412355733582e-05,9.1830662661178e-05
"396",9.47294236254684e-05,0.000123669504439768
"397",3.41979340645204e-05,4.46454902475102e-05
"398",6.62906112799365e-05,8.65425623026273e-05
"399",8.79239515222179e-05,0.000114784943230833
"400",4.7569220186491e-05,6.21017384240469e-05
"401",4.34423776208319e-05,5.67141349164628e-05
"402",2.93882731372261e-05,3.83664656251975e-05
"403",8.44365504084584e-05,0.000110232132171552
"404",7.8130828043433e-05,0.000101999995522007
"405",7.88649713818016e-05,0.000102958421524922
"406",7.76928948872281e-05,0.000101428272668296
"407",7.74338865445863e-05,0.000101090136615585
"408",7.54205324145273e-05,9.84616976575843e-05
"409",3.67550256859221e-05,4.79837798889222e-05
"410",8.73696230568473e-05,0.000114061266003784
"411",7.80529453616647e-05,0.000101898319482081
"412",5.20194035886116e-05,6.79114642193e-05
"413",4.24850916052937e-05,5.54643955786959e-05
"414",8.97385115138187e-05,0.000117153855933445
"415",8.15689613889676e-05,0.000106488487384063
"416",5.48484780900148e-05,7.16048282050769e-05
"417",4.45367927028854e-05,5.81428966007319e-05
"418",7.41776875310229e-05,9.68391604884975e-05
"419",0.00011292262441916,0.000147420774533258
"420",3.23034471906775e-05,4.21722327960334e-05
"421",3.68718168838731e-05,4.81362510960799e-05
"422",8.77737640084677e-05,0.00011458887304812
"423",6.91459820654646e-05,9.02702561544783e-05
"424",0.000126238048718515,0.000164804094957723
"425",5.38250224881256e-05,7.02687043033612e-05
"426",3.38768222276741e-05,4.42262779245309e-05
"427",0.000121156287024277,0.000158169842089342
"428",8.99781431349031e-05,0.000117466695626683
"429",8.56117233017726e-05,0.000111766323384641
"430",8.68550335630196e-05,0.00011338946810556
"431",0.000138276607445094,0.000180520464116385
"432",5.53563114030232e-05,7.22678058919893e-05
"433",0.000116906793412535,0.0001526221173279
"434",6.80964016885887e-05,8.89000262923065e-05
"435",5.33136065649034e-05,6.96010495096665e-05
"436",7.27187491613026e-05,9.49345127213493e-05
"437",4.70273050761747e-05,6.13942668637195e-05
"438",6.81150906853807e-05,8.89244248253418e-05
"439",8.58125356746173e-05,0.000112028484450176
"440",5.21526460174318e-05,6.80854125503666e-05
"441",7.93779695242402e-05,0.000103628141909845
"442",3.12940997521819e-05,4.0854527137654e-05
"443",6.79210624005104e-05,8.86711204039819e-05
"444",4.7821637559006e-05,6.24312699484267e-05
"445",6.22901851416451e-05,8.13199957637829e-05
"446",0.000189451834685464,0.000247329853957405
"447",0.000110479888984453,0.00014423177718559
"448",7.90942093929136e-05,0.000103257692333801
"449",6.15208064601538e-05,8.03155699304458e-05
"450",0.000153038080673279,0.000199791605110003
"451",4.56362551790792e-05,5.957824767094e-05
"452",8.44802921058832e-05,0.000110289237069237
"453",8.91227999181209e-05,0.000116350042873009
"454",0.000117855223940228,0.000153860295803672
"455",0.000113847810771474,0.000148628607678717
"456",6.60018976134673e-05,8.61656458738057e-05
"457",5.51675277706701e-05,7.20213483778831e-05
"458",0.000141253589328202,0.000184406921566667
"459",9.7440828639471e-05,0.000127209250609269
"460",5.45774458379112e-05,7.12509949078603e-05
"461",7.99402769389092e-05,0.000104362235675577
"462",2.54331301981503e-05,3.32030164185622e-05
"463",4.02385685875563e-05,5.25315540424214e-05
"464",5.32585495399821e-05,6.95291724230405e-05
"465",6.73212980245074e-05,8.78881264795791e-05
"466",6.04966611616324e-05,7.89785456280155e-05
"467",8.76329840176453e-05,0.000114405084410612
"468",5.25496586857452e-05,6.8603713602643e-05
"469",3.60949834520925e-05,4.71220930672041e-05
"470",4.3270421480323e-05,5.6489645735929e-05
"471",9.10664586277916e-05,0.000118887494281722
"472",0.000120405812379462,0.000157190095524158
"473",7.03278173486243e-05,9.18131451345238e-05
"474",5.67184885952106e-05,7.40461316947833e-05
"475",3.8344966808022e-05,5.00594520838245e-05
"476",0.000108691541948335,0.000141897085563297
"477",5.84866829218129e-05,7.63545139033427e-05
"478",6.16008246711331e-05,8.04200339092101e-05
"479",4.11910540058383e-05,5.37750261882116e-05
"480",6.81722908493694e-05,8.89990997854927e-05
"481",7.71667952175234e-05,0.000100741448206072
"482",0.000102418606218347,0.000133707751949516
"483",8.18476194908047e-05,0.00010685227624758
"484",7.73048009117697e-05,0.000100921614992316
"485",2.28851697931687e-05,2.98766476035036e-05
"486",2.16156318339155e-05,2.82192625558646e-05
"487",7.1861543035246e-05,9.38154279348601e-05
"488",9.87945526533793e-05,0.000128976540766234
"489",0.000135543502540253,0.000176952388683983
"490",5.50486751480198e-05,7.18661859755166e-05
"491",0.000100429645302686,0.000131111158395202
"492",2.37767329946609e-05,3.10405856397066e-05
"493",9.3440349765427e-05,0.000121986615223764
"494",6.46178738075655e-05,8.43587992610211e-05
"495",6.81781706772864e-06,8.90067759158528e-06
"496",0.000101074683875041,0.000131953257898551
"497",5.9824566357118e-05,7.81011241444915e-05
"498",0.000101003619802523,0.000131860483570413
"499",5.88784382500461e-05,7.68659514847197e-05
"500",9.30317547131533e-05,0.000121453193339651
"501",6.54694973510771e-05,8.54705959717424e-05
"502",7.54540046257428e-05,9.85053957147992e-05
"503",0.000103723686235688,0.000135411537244748
"504",6.71559180531449e-05,8.76722225046586e-05
"505",4.5047593398173e-05,5.8809748212787e-05
"506",3.41804779364886e-05,4.46227012277895e-05
"507",0.000110730221938482,0.000144558587496314
"508",7.41345866450165e-05,9.67828921717556e-05
"509",4.18338089911612e-05,5.46141444628605e-05
"510",0.00010126218046601,0.000132198035176844
"511",0.000162533868021736,0.000212188379741421
"512",9.51182424499943e-05,0.000124177108408057
"513",9.61758765865378e-05,0.000125557852474041
"514",6.62273394395709e-05,8.64599607534618e-05
"515",7.85028048959973e-05,0.000102485612252893
"516",6.16493901580121e-05,8.04834362763452e-05
"517",7.90438442394277e-05,0.000103191940497315
"518",5.8259607629852e-05,7.60580665298386e-05
"519",7.74159719097548e-05,0.000101066749014067
"520",4.12624816322061e-05,5.38682751368292e-05
"521",8.86274296800812e-05,0.000115703335762293
"522",6.0226625976353e-05,7.86260140040837e-05
"523",9.34149057167192e-05,0.000121953397953204
"524",6.22207618709313e-05,8.12293635065898e-05
"525",6.86904075120666e-05,8.96755024116829e-05
"526",0.000123100423609442,0.000160707917365733
"527",7.125433350429e-05,9.30227143416546e-05
"528",4.1446096853434e-05,5.41079852770136e-05
"529",5.1399842005234e-05,6.71026249901164e-05
"530",6.38155558496299e-05,8.33113711181737e-05
"531",0.000104050853650092,0.000135838655139691
"532",4.16506837219385e-05,5.43750739562699e-05
"533",6.54214516743172e-05,8.54078722180451e-05
"534",7.99031934516784e-05,0.000104313823088303
"535",3.33897215529994e-05,4.35903667499051e-05
"536",8.96577003076191e-05,0.000117048356697396
"537",5.99244438656741e-05,7.8231514486954e-05
"538",3.95847463317828e-05,5.16779874179385e-05
"539",5.31114259990101e-05,6.93371022646137e-05
"540",7.57397725820852e-05,9.88784665115281e-05
"541",7.89288049566026e-05,0.000103041756419828
"542",5.87030233286902e-05,7.6636946856958e-05
"543",5.50753460104061e-05,7.19010048544673e-05
"544",6.69675061846418e-05,8.74262503292079e-05
"545",3.89245738494769e-05,5.08161305565019e-05
"546",6.91661197560724e-05,9.02965459609895e-05
"547",8.74563508493181e-05,0.000114174489358319
"548",5.45428409643767e-05,7.12058181570955e-05
"549",0.000146156050216402,0.000190807096774911
"550",5.78446718150208e-05,7.55163667640155e-05
"551",5.54463604424115e-05,7.23853651428558e-05
"552",7.34508804258521e-05,9.58903119567556e-05
"553",0.000101365387900631,0.000132332772746287
"554",7.82499666783617e-05,0.000102155531314134
"555",3.49160977025008e-05,4.55830547107635e-05
"556",8.88242702200503e-05,0.000115960311589866
"557",0.000152490601438901,0.000199076869571504
"558",4.86530809091131e-05,6.35167213651273e-05
"559",8.13671440969913e-05,0.000106225014394036
"560",8.16524845442701e-05,0.000106597527076591
"561",0.000104885568516001,0.000136928377528626
"562",6.80328938151483e-05,8.88171166013592e-05
"563",5.09768752020602e-05,6.65504407485043e-05
"564",8.39625619850842e-05,0.000109613339074482
"565",8.45508275792292e-05,0.000110381321309806
"566",4.30184950368018e-05,5.61607551206042e-05
"567",7.4076324207919e-05,9.67068304113485e-05
"568",7.16773956300943e-05,9.35750230272042e-05
"569",8.51362402136311e-05,0.000111145578998901
"570",4.68576643895085e-05,6.11728005140899e-05
"571",9.7093034832777e-05,0.000126755204906519
"572",4.7894314240677e-05,6.25261495419321e-05
"573",4.87880635091446e-05,6.36929414941537e-05
"574",8.03687273991741e-05,0.000104921578845525
"575",4.79112484921426e-05,6.25482572504629e-05
"576",4.51423609505946e-05,5.89334674944675e-05
"577",5.3695053446962e-05,7.00990293882392e-05
"578",2.74566081923913e-05,3.58446721071045e-05
"579",0.000135069020558321,0.000176332951244956
"580",0.000103065642042387,0.000134552458870041
"581",0.000110874879058056,0.000144747437735307
"582",6.32104751817736e-05,8.2521436761181e-05
